unit_code,category_cd,School_Name,Lea_Name,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,lateral_teach_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_lateral_teach_pct,st_flicensed_teach_pct,st_tchyrs_0thru3_pct,st_tchyrs_4thru10_pct,st_tchyrs_11plus_pct,st_class_teach_num,st_nbpts_num,st_advance_dgr_pct,st_1yr_tchr_trnovr_pct,st_emer_prov_teach_pct,st_lateral_teach_pct,leaname,schname,status,subgroup,subgroup_name,schcount,leacount,seacount,sch_percent_enrolled,lea_percent_enrolled,sea_percent_enrolled
760339,H,Providence Grove High,Randolph County Schools,0.875,0.188,0.125,0.688,48.0,12.0,0.271,0.192,0.125,0.8959999999999999,0.217,0.22899999999999998,0.5539999999999999,47.0,8.0,0.21100000000000002,0.152,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Randolph County Schools,Providence Grove High,ENROLL,ALL,All Students (Total or Subtotal,104.0,676.0,51362.0,60.11560693641621,56.7590260285474,51.988460954501704
760348,H,Randleman High,Randolph County Schools,0.8420000000000001,0.298,0.263,0.439,57.0,4.0,0.175,0.121,0.158,0.8959999999999999,0.217,0.22899999999999998,0.5539999999999999,47.0,8.0,0.21100000000000002,0.152,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Randolph County Schools,Randleman High,ENROLL,ALL,All Students (Total or Subtotal,106.0,676.0,51362.0,53.5353535353535,56.7590260285474,51.988460954501704
760354,H,Randolph Early College High,Randolph County Schools,0.917,0.083,0.33299999999999996,0.583,12.0,2.0,0.33299999999999996,0.182,0.083,0.8959999999999999,0.217,0.22899999999999998,0.5539999999999999,47.0,8.0,0.21100000000000002,0.152,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Randolph County Schools,Randolph Early College High,ENROLL,ALL,All Students (Total or Subtotal,33.0,676.0,51362.0,55.0,56.7590260285474,51.988460954501704
760358,H,Southwestern Randolph High,Randolph County Schools,0.938,0.21899999999999997,0.266,0.516,64.0,15.0,0.188,0.091,0.063,0.8959999999999999,0.217,0.22899999999999998,0.5539999999999999,47.0,8.0,0.21100000000000002,0.152,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Randolph County Schools,Southwestern Randolph High,ENROLL,ALL,All Students (Total or Subtotal,148.0,676.0,51362.0,56.7049808429119,56.7590260285474,51.988460954501704
760380,H,Trinity High,Randolph County Schools,0.9790000000000001,0.188,0.16699999999999998,0.6459999999999999,48.0,10.0,0.25,0.17,0.021,0.8959999999999999,0.217,0.22899999999999998,0.5539999999999999,47.0,8.0,0.21100000000000002,0.152,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Randolph County Schools,Trinity High,ENROLL,ALL,All Students (Total or Subtotal,93.0,676.0,51362.0,58.860759493670905,56.7590260285474,51.988460954501704
760388,H,Wheatmore High,Randolph County Schools,0.938,0.20800000000000002,0.292,0.5,48.0,6.0,0.271,0.16699999999999998,0.042,0.8959999999999999,0.217,0.22899999999999998,0.5539999999999999,47.0,8.0,0.21100000000000002,0.152,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Randolph County Schools,Wheatmore High,ENROLL,ALL,All Students (Total or Subtotal,115.0,676.0,51362.0,61.82795698924729,56.7590260285474,51.988460954501704
761304,H,Asheboro High,Asheboro City Schools,0.9259999999999999,0.159,0.293,0.5489999999999999,82.0,14.0,0.22,0.10800000000000001,0.061,0.9259999999999999,0.159,0.293,0.5489999999999999,82.0,14.0,0.22,0.114,0.061,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Asheboro City Schools,Asheboro High,ENROLL,ALL,All Students (Total or Subtotal,162.0,162.0,51362.0,57.243816254417,57.243816254417,51.988460954501704
770342,T,Ashley Chapel Educational Center,Richmond County Schools,0.583,0.33299999999999996,0.16699999999999998,0.5,12.0,1.0,0.25,0.0,0.41700000000000004,0.583,0.33299999999999996,0.16699999999999998,0.5,12.0,1.0,0.25,0.0,0.41700000000000004,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Richmond County Schools,Ashley Chapel Educational Center,ENROLL,ALL,All Students (Total or Subtotal,20.0,312.0,51362.0,31.7460317460317,56.5217391304348,51.988460954501704
770348,H,Richmond Senior High,Richmond County Schools,0.7829999999999999,0.24100000000000002,0.22899999999999998,0.53,83.0,2.0,0.16899999999999998,0.175,0.205,0.805,0.252,0.228,0.52,41.0,2.0,0.203,0.172,0.187,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Richmond County Schools,Richmond Senior High,ENROLL,ALL,All Students (Total or Subtotal,269.0,312.0,51362.0,60.3139013452915,56.5217391304348,51.988460954501704
770349,H,Richmond Early College High,Richmond County Schools,0.8,0.3,0.2,0.5,10.0,2.0,0.4,0.2,0.2,0.805,0.252,0.228,0.52,41.0,2.0,0.203,0.172,0.187,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Richmond County Schools,Richmond Early College High,ENROLL,ALL,All Students (Total or Subtotal,23.0,312.0,51362.0,57.5,56.5217391304348,51.988460954501704
780325,H,Fairmont High,Robeson County Schools,0.732,0.27699999999999997,0.319,0.40399999999999997,47.0,2.0,0.149,0.22899999999999998,0.268,0.821,0.196,0.292,0.511,63.0,3.0,0.244,0.135,0.177,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Robeson County Schools,Fairmont High,ENROLL,ALL,All Students (Total or Subtotal,72.0,734.0,51362.0,40.44943820224721,46.72183322724379,51.988460954501704
780342,H,Lumberton Senior High,Robeson County Schools,0.882,0.134,0.34600000000000003,0.52,127.0,9.0,0.23600000000000002,0.14300000000000002,0.11800000000000001,0.821,0.196,0.292,0.511,63.0,3.0,0.244,0.135,0.177,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Robeson County Schools,Lumberton Senior High,ENROLL,ALL,All Students (Total or Subtotal,231.0,734.0,51362.0,49.04458598726111,46.72183322724379,51.988460954501704
780385,H,PSRC Early College at RCC,Robeson County Schools,0.91,0.091,0.182,0.727,11.0,0.0,0.364,0.0,0.09,0.821,0.196,0.292,0.511,63.0,3.0,0.244,0.135,0.177,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Robeson County Schools,PSRC Early College at RCC,ENROLL,ALL,All Students (Total or Subtotal,20.0,734.0,51362.0,71.4285714285714,46.72183322724379,51.988460954501704
780391,H,Red Springs High,Robeson County Schools,0.785,0.196,0.392,0.41200000000000003,51.0,0.0,0.294,0.096,0.215,0.821,0.196,0.292,0.511,63.0,3.0,0.244,0.135,0.177,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Robeson County Schools,Red Springs High,ENROLL,ALL,All Students (Total or Subtotal,68.0,734.0,51362.0,41.975308641975296,46.72183322724379,51.988460954501704
780401,H,Saint Pauls High,Robeson County Schools,0.8270000000000001,0.203,0.21899999999999997,0.578,64.0,3.0,0.23399999999999999,0.081,0.17300000000000001,0.821,0.196,0.292,0.511,63.0,3.0,0.244,0.135,0.177,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Robeson County Schools,Saint Pauls High,ENROLL,ALL,All Students (Total or Subtotal,85.0,734.0,51362.0,38.1165919282511,46.72183322724379,51.988460954501704
